code,province,district,Tambon
450120,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,ดงลาน
450123,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,แคนใหญ่
450124,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,โนนตาล
450125,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,เมืองทอง
450201,ร้อยเอ็ด,อำเภอเกษตรวิสัย,เกษตรวิสัย
450202,ร้อยเอ็ด,อำเภอเกษตรวิสัย,เมืองบัว
450203,ร้อยเอ็ด,อำเภอเกษตรวิสัย,เหล่าหลวง
450204,ร้อยเอ็ด,อำเภอเกษตรวิสัย,สิงห์โคก
450205,ร้อยเอ็ด,อำเภอเกษตรวิสัย,ดงครั่งใหญ่
450206,ร้อยเอ็ด,อำเภอเกษตรวิสัย,บ้านฝาง
450207,ร้อยเอ็ด,อำเภอเกษตรวิสัย,หนองแวง
450208,ร้อยเอ็ด,อำเภอเกษตรวิสัย,กำแพง
450209,ร้อยเอ็ด,อำเภอเกษตรวิสัย,กู่กาสิงห์
450210,ร้อยเอ็ด,อำเภอเกษตรวิสัย,น้ำอ้อม
450211,ร้อยเอ็ด,อำเภอเกษตรวิสัย,โนนสว่าง
450212,ร้อยเอ็ด,อำเภอเกษตรวิสัย,ทุ่งทอง
450213,ร้อยเอ็ด,อำเภอเกษตรวิสัย,ดงครั่งน้อย
450301,ร้อยเอ็ด,อำเภอปทุมรัตต์,บัวแดง
450302,ร้อยเอ็ด,อำเภอปทุมรัตต์,ดอกล้ำ
450303,ร้อยเอ็ด,อำเภอปทุมรัตต์,หนองแคน
450304,ร้อยเอ็ด,อำเภอปทุมรัตต์,โพนสูง
450305,ร้อยเอ็ด,อำเภอปทุมรัตต์,โนนสวรรค์
450306,ร้อยเอ็ด,อำเภอปทุมรัตต์,สระบัว
450307,ร้อยเอ็ด,อำเภอปทุมรัตต์,โนนสง่า
450308,ร้อยเอ็ด,อำเภอปทุมรัตต์,ขี้เหล็ก
450401,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,หัวช้าง
450402,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,หนองผือ
450403,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,เมืองหงส์
450404,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,โคกล่าม
450405,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,น้ำใส
450406,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,ดงแดง
450407,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,ดงกลาง
450408,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,ป่าสังข์
450409,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,อีง่อง
450410,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,ลิ้นฟ้า
450411,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,ดู่น้อย
450412,ร้อยเอ็ด,อำเภอจตุรพักตรพิมาน,ศรีโคตร
450501,ร้อยเอ็ด,อำเภอธวัชบุรี,นิเวศน์
450502,ร้อยเอ็ด,อำเภอธวัชบุรี,ธงธานี
450503,ร้อยเอ็ด,อำเภอธวัชบุรี,หนองไผ่
450504,ร้อยเอ็ด,อำเภอธวัชบุรี,ธวัชบุรี
450506,ร้อยเอ็ด,อำเภอธวัชบุรี,อุ่มเม้า
450507,ร้อยเอ็ด,อำเภอธวัชบุรี,มะอึ
450510,ร้อยเอ็ด,อำเภอธวัชบุรี,เขวาทุ่ง
450515,ร้อยเอ็ด,อำเภอธวัชบุรี,ไพศาล
450517,ร้อยเอ็ด,อำเภอธวัชบุรี,เมืองน้อย
450520,ร้อยเอ็ด,อำเภอธวัชบุรี,บึงนคร
450522,ร้อยเอ็ด,อำเภอธวัชบุรี,ราชธานี
450524,ร้อยเอ็ด,อำเภอธวัชบุรี,หนองพอก
450601,ร้อยเอ็ด,อำเภอพนมไพร,พนมไพร
450602,ร้อยเอ็ด,อำเภอพนมไพร,แสนสุข
450603,ร้อยเอ็ด,อำเภอพนมไพร,กุดน้ำใส
